GEO_ID,NAME,,P1_001N,P1_001NA,P1_002N,P1_002NA,P1_003N,P1_003NA,P1_004N,P1_004NA,P1_005N,P1_005NA,P1_006N,P1_006NA,P1_007N,P1_007NA,P1_008N,P1_008NA,P1_009N,P1_009NA,P1_010N,P1_010NA,P1_011N,P1_011NA,P1_012N,P1_012NA,P1_013N,P1_013NA,P1_014N,P1_014NA,P1_015N,P1_015NA,P1_016N,P1_016NA,P1_017N,P1_017NA,P1_018N,P1_018NA,P1_019N,P1_019NA,P1_020N,P1_020NA,P1_021N,P1_021NA,P1_022N,P1_022NA,P1_023N,P1_023NA,P1_024N,P1_024NA,P1_025N,P1_025NA,P1_026N,P1_026NA,P1_027N,P1_027NA,P1_028N,P1_028NA,P1_029N,P1_029NA,P1_030N,P1_030NA,P1_031N,P1_031NA,P1_032N,P1_032NA,P1_033N,P1_033NA,P1_034N,P1_034NA,P1_035N,P1_035NA,P1_036N,P1_036NA,P1_037N,P1_037NA,P1_038N,P1_038NA,P1_039N,P1_039NA,P1_040N,P1_040NA,P1_041N,P1_041NA,P1_042N,P1_042NA,P1_043N,P1_043NA,P1_044N,P1_044NA,P1_045N,P1_045NA,P1_046N,P1_046NA,P1_047N,P1_047NA,P1_048N,P1_048NA,P1_049N,P1_049NA,P1_050N,P1_050NA,P1_051N,P1_051NA,P1_052N,P1_052NA,P1_053N,P1_053NA,P1_054N,P1_054NA,P1_055N,P1_055NA,P1_056N,P1_056NA,P1_057N,P1_057NA,P1_058N,P1_058NA,P1_059N,P1_059NA,P1_060N,P1_060NA,P1_061N,P1_061NA,P1_062N,P1_062NA,P1_063N,P1_063NA,P1_064N,P1_064NA,P1_065N,P1_065NA,P1_066N,P1_066NA,P1_067N,P1_067NA,P1_068N,P1_068NA,P1_069N,P1_069NA,P1_070N,P1_070NA,P1_071N,P1_071NA
0500000US54049,Marion County, West Virginia,56205,null,53083,null,50578,null,1867,null,139,null,256,null,43,null,200,null,3122,null,2999,null,669,null,1117,null,181,null,20,null,916,null,50,null,0,null,0,null,31,null,2,null,0,null,3,null,3,null,7,null,0,null,112,null,62,null,3,null,0,null,11,null,4,null,0,null,15,null,13,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,10,null,4,null,0,null,5,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54051,Marshall County, West Virginia,30591,null,29344,null,28797,null,264,null,39,null,108,null,7,null,129,null,1247,null,1207,null,163,null,485,null,55,null,2,null,484,null,0,null,2,null,7,null,4,null,1,null,0,null,0,null,4,null,0,null,0,null,36,null,10,null,3,null,7,null,7,null,4,null,0,null,1,null,2,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,1,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54053,Mason County, West Virginia,25453,null,24761,null,24401,null,193,null,39,null,83,null,5,null,40,null,692,null,677,null,159,null,301,null,32,null,8,null,169,null,1,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,15,null,2,null,3,null,0,null,7,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54055,Mercer County, West Virginia,59664,null,57019,null,52554,null,3720,null,176,null,296,null,7,null,266,null,2645,null,2527,null,824,null,976,null,113,null,14,null,521,null,42,null,0,null,1,null,33,null,1,null,0,null,0,null,2,null,0,null,0,null,108,null,69,null,11,null,3,null,10,null,1,null,9,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,7,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,3,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54057,Mineral County, West Virginia,26938,null,25724,null,24734,null,723,null,41,null,117,null,5,null,104,null,1214,null,1177,null,370,null,434,null,53,null,0,null,279,null,14,null,5,null,0,null,12,null,0,null,2,null,3,null,0,null,5,null,0,null,36,null,13,null,0,null,4,null,6,null,3,null,0,null,5,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54059,Mingo County, West Virginia,23568,null,22907,null,22383,null,409,null,36,null,32,null,0,null,47,null,661,null,619,null,160,null,313,null,12,null,2,null,108,null,3,null,0,null,0,null,17,null,0,null,0,null,0,null,3,null,1,null,0,null,35,null,16,null,0,null,2,null,5,null,1,null,0,null,4,null,3,null,1,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,5,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54061,Monongalia County, West Virginia,105822,null,99340,null,90012,null,4160,null,185,null,3755,null,71,null,1157,null,6482,null,6168,null,1471,null,1583,null,949,null,34,null,1935,null,35,null,27,null,9,null,66,null,7,null,7,null,12,null,19,null,7,null,7,null,283,null,125,null,12,null,1,null,43,null,23,null,0,null,49,null,18,null,6,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,3,null,0,null,28,null,6,null,2,null,18,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,3,null,2,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null
0500000US54063,Monroe County, West Virginia,12376,null,11976,null,11771,null,113,null,28,null,11,null,0,null,53,null,400,null,368,null,74,null,196,null,8,null,2,null,86,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,29,null,12,null,6,null,0,null,6,null,0,null,0,null,2,null,1,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54065,Morgan County, West Virginia,17063,null,16302,null,15985,null,112,null,40,null,83,null,0,null,82,null,761,null,727,null,113,null,309,null,65,null,5,null,223,null,0,null,0,null,0,null,5,null,0,null,1,null,0,null,0,null,6,null,0,null,24,null,14,null,0,null,0,null,2,null,1,null,0,null,3,null,3,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,9,null,0,null,0,null,6,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54067,Nicholas County, West Virginia,24604,null,23828,null,23603,null,61,null,45,null,74,null,7,null,38,null,776,null,740,null,55,null,456,null,32,null,3,null,178,null,4,null,0,null,0,null,6,null,5,null,1,null,0,null,0,null,0,null,0,null,36,null,8,null,2,null,0,null,7,null,10,null,0,null,2,null,1,null,0,null,0,null,2,null,2,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54069,Ohio County, West Virginia,42425,null,40200,null,37769,null,1661,null,77,null,392,null,20,null,281,null,2225,null,2105,null,636,null,627,null,115,null,3,null,635,null,30,null,4,null,2,null,43,null,0,null,0,null,2,null,8,null,0,null,0,null,115,null,47,null,8,null,0,null,22,null,5,null,0,null,17,null,12,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,5,null,3,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54071,Pendleton County, West Virginia,6143,null,5965,null,5845,null,82,null,14,null,0,null,5,null,19,null,178,null,159,null,45,null,74,null,0,null,0,null,31,null,0,null,0,null,4,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,19,null,11,null,0,null,0,null,7,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54073,Pleasants County, West Virginia,7653,null,7403,null,7248,null,95,null,22,null,17,null,0,null,21,null,250,null,242,null,27,null,156,null,7,null,1,null,48,null,2,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,7,null,3,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54075,Pocahontas County, West Virginia,7869,null,7629,null,7497,null,57,null,26,null,9,null,4,null,36,null,240,null,231,null,25,null,120,null,10,null,0,null,68,null,2,null,0,null,0,null,2,null,3,null,0,null,1,null,0,null,0,null,0,null,9,null,6,null,0,null,0,null,1,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54077,Preston County, West Virginia,34216,null,33082,null,30832,null,2042,null,76,null,57,null,5,null,70,null,1134,null,1103,null,143,null,578,null,37,null,7,null,321,null,0,null,2,null,0,null,13,null,0,null,0,null,1,null,1,null,0,null,0,null,29,null,11,null,0,null,2,null,1,null,3,null,0,null,7,null,0,null,3,null,1,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,1,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54079,Putnam County, West Virginia,57440,null,55095,null,53364,null,656,null,96,null,577,null,7,null,395,null,2345,null,2235,null,400,null,996,null,219,null,23,null,550,null,8,null,0,null,0,null,30,null,0,null,1,null,0,null,1,null,6,null,1,null,101,null,29,null,6,null,1,null,8,null,16,null,0,null,32,null,3,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,8,null,5,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54081,Raleigh County, West Virginia,74591,null,71264,null,64025,null,5847,null,136,null,831,null,16,null,409,null,3327,null,3194,null,894,null,1209,null,197,null,22,null,736,null,55,null,9,null,4,null,39,null,0,null,2,null,10,null,4,null,11,null,2,null,131,null,57,null,8,null,0,null,23,null,0,null,0,null,26,null,9,null,1,null,0,null,5,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,1,null,0,null,2,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54083,Randolph County, West Virginia,27932,null,26883,null,26144,null,433,null,61,null,104,null,1,null,140,null,1049,null,1013,null,146,null,517,null,67,null,0,null,264,null,4,null,0,null,0,null,12,null,0,null,1,null,2,null,0,null,0,null,0,null,23,null,15,null,2,null,0,null,0,null,2,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,13,null,3,null,0,null,0,null,0,null,0,null,0,null,8,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54085,Ritchie County, West Virginia,8444,null,8231,null,8155,null,17,null,9,null,23,null,7,null,20,null,213,null,205,null,7,null,125,null,8,null,0,null,59,null,0,null,0,null,0,null,4,null,0,null,0,null,1,null,0,null,1,null,0,null,4,null,1,null,2,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54087,Roane County, West Virginia,14028,null,13454,null,13305,null,39,null,28,null,38,null,1,null,43,null,574,null,531,null,32,null,331,null,30,null,0,null,112,null,0,null,12,null,0,null,8,null,2,null,2,null,2,null,0,null,0,null,0,null,39,null,9,null,0,null,2,null,4,null,5,null,0,null,5,null,4,null,10,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,3,null
0500000US54089,Summers County, West Virginia,11959,null,11438,null,10930,null,402,null,35,null,33,null,0,null,38,null,521,null,503,null,108,null,257,null,6,null,2,null,122,null,2,null,0,null,4,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,14,null,5,null,1,null,2,null,0,null,0,null,0,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54091,Taylor County, West Virginia,16705,null,15922,null,15710,null,114,null,19,null,41,null,0,null,38,null,783,null,742,null,98,null,359,null,35,null,4,null,242,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,36,null,15,null,0,null,0,null,8,null,6,null,0,null,7,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54093,Tucker County, West Virginia,6762,null,6512,null,6457,null,21,null,4,null,6,null,1,null,23,null,250,null,239,null,19,null,134,null,13,null,0,null,69,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,1,null,0,null,0,null,11,null,6,null,0,null,0,null,2,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54095,Tyler County, West Virginia,8313,null,8023,null,7981,null,4,null,17,null,3,null,0,null,18,null,290,null,272,null,43,null,130,null,12,null,0,null,79,null,1,null,0,null,0,null,6,null,0,null,0,null,0,null,1,null,0,null,0,null,17,null,11,null,0,null,0,null,5,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54097,Upshur County, West Virginia,23816,null,22915,null,22474,null,223,null,37,null,88,null,6,null,87,null,901,null,836,null,92,null,420,null,23,null,11,null,273,null,2,null,1,null,0,null,6,null,3,null,0,null,3,null,2,null,0,null,0,null,58,null,23,null,4,null,0,null,14,null,7,null,0,null,9,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,7,null,2,null,0,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54099,Wayne County, West Virginia,38982,null,37777,null,37339,null,168,null,56,null,83,null,10,null,121,null,1205,null,1177,null,202,null,638,null,49,null,8,null,246,null,2,null,0,null,0,null,15,null,3,null,0,null,1,null,7,null,3,null,3,null,24,null,2,null,4,null,0,null,4,null,7,null,0,null,0,null,4,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54101,Webster County, West Virginia,8378,null,8158,null,8105,null,13,null,14,null,4,null,2,null,20,null,220,null,204,null,20,null,128,null,2,null,3,null,46,null,3,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,14,null,2,null,3,null,1,null,1,null,0,null,0,null,0,null,2,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54103,Wetzel County, West Virginia,14442,null,13903,null,13752,null,34,null,18,null,50,null,0,null,49,null,539,null,520,null,68,null,279,null,25,null,2,null,132,null,0,null,2,null,3,null,5,null,0,null,0,null,0,null,1,null,2,null,1,null,14,null,6,null,2,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,3,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,2,null
0500000US54105,Wirt County, West Virginia,5194,null,5036,null,5013,null,6,null,4,null,0,null,4,null,9,null,158,null,142,null,18,null,81,null,1,null,0,null,41,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,14,null,6,null,0,null,1,null,3,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54107,Wood County, West Virginia,84296,null,80375,null,78170,null,1040,null,174,null,564,null,23,null,404,null,3921,null,3766,null,843,null,1545,null,243,null,40,null,992,null,28,null,18,null,1,null,28,null,10,null,0,null,2,null,9,null,6,null,1,null,154,null,99,null,10,null,2,null,5,null,11,null,0,null,11,null,1,null,10,null,4,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US54109,Wyoming County, West Virginia,21382,null,20780,null,20592,null,107,null,32,null,18,null,1,null,30,null,602,null,586,null,105,null,260,null,24,null,0,null,177,null,5,null,1,null,0,null,3,null,1,null,0,null,1,null,3,null,2,null,4,null,13,null,8,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55001,Adams County, Wisconsin,20654,null,19850,null,18734,null,603,null,198,null,85,null,10,null,220,null,804,null,773,null,107,null,228,null,29,null,8,null,368,null,7,null,1,null,6,null,7,null,9,null,0,null,1,null,2,null,0,null,0,null,22,null,9,null,0,null,0,null,0,null,8,null,0,null,0,null,1,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,9,null,2,null,0,null,6,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55003,Ashland County, Wisconsin,16027,null,15132,null,12791,null,112,null,2084,null,84,null,9,null,52,null,895,null,805,null,53,null,470,null,60,null,9,null,176,null,28,null,0,null,0,null,2,null,0,null,2,null,5,null,0,null,0,null,0,null,83,null,19,null,6,null,0,null,0,null,10,null,2,null,12,null,15,null,11,null,0,null,1,null,0,null,3,null,2,null,0,null,0,null,0,null,0,null,0,null,2,null,6,null,0,null,0,null,3,null,0,null,2,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55005,Barron County, Wisconsin,46711,null,44751,null,42567,null,819,null,472,null,346,null,5,null,542,null,1960,null,1868,null,180,null,624,null,134,null,26,null,859,null,28,null,1,null,0,null,8,null,5,null,0,null,0,null,0,null,3,null,0,null,79,null,41,null,1,null,0,null,2,null,6,null,0,null,16,null,7,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,13,null,0,null,5,null,4,null,3,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55007,Bayfield County, Wisconsin,16220,null,15380,null,13493,null,59,null,1696,null,36,null,2,null,94,null,840,null,806,null,35,null,464,null,45,null,11,null,232,null,1,null,5,null,0,null,4,null,1,null,3,null,5,null,0,null,0,null,0,null,22,null,13,null,2,null,2,null,3,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,9,null,1,null,0,null,3,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,3,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55009,Brown County, Wisconsin,268740,null,249347,null,212929,null,8404,null,7581,null,8518,null,122,null,11793,null,19393,null,18510,null,2591,null,4253,null,1207,null,70,null,9449,null,325,null,67,null,6,null,209,null,50,null,11,null,182,null,34,null,40,null,16,null,813,null,314,null,49,null,0,null,107,null,52,null,6,null,211,null,35,null,9,null,0,null,5,null,1,null,16,null,1,null,1,null,4,null,1,null,0,null,1,null,0,null,61,null,14,null,2,null,34,null,2,null,0,null,3,null,1,null,1,null,0,null,1,null,0,null,3,null,0,null,0,null,0,null,9,null,5,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55011,Buffalo County, Wisconsin,13317,null,12917,null,12651,null,43,null,41,null,23,null,12,null,147,null,400,null,366,null,42,null,101,null,28,null,3,null,175,null,7,null,0,null,0,null,4,null,0,null,0,null,0,null,3,null,3,null,0,null,32,null,14,null,0,null,0,null,0,null,3,null,0,null,10,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55013,Burnett County, Wisconsin,16526,null,15686,null,14756,null,65,null,721,null,53,null,10,null,81,null,840,null,811,null,43,null,395,null,73,null,0,null,236,null,53,null,0,null,0,null,0,null,9,null,0,null,1,null,0,null,1,null,0,null,27,null,2,null,0,null,0,null,0,null,5,null,0,null,4,null,5,null,2,null,2,null,0,null,0,null,7,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55015,Calumet County, Wisconsin,52442,null,50019,null,46499,null,444,null,252,null,1277,null,42,null,1505,null,2423,null,2328,null,261,null,588,null,270,null,5,null,1156,null,10,null,1,null,0,null,20,null,3,null,0,null,7,null,7,null,0,null,0,null,89,null,28,null,3,null,0,null,12,null,0,null,0,null,36,null,2,null,2,null,1,null,0,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,5,null,4,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55017,Chippewa County, Wisconsin,66297,null,63668,null,60865,null,1075,null,361,null,975,null,19,null,373,null,2629,null,2538,null,318,null,803,null,283,null,10,null,1060,null,4,null,4,null,1,null,16,null,8,null,0,null,1,null,0,null,30,null,0,null,81,null,30,null,9,null,5,null,8,null,1,null,0,null,10,null,15,null,0,null,0,null,1,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,8,null,4,null,0,null,0,null,1,null,1,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55019,Clark County, Wisconsin,34659,null,33564,null,31972,null,119,null,172,null,108,null,4,null,1189,null,1095,null,1051,null,104,null,209,null,65,null,6,null,636,null,0,null,5,null,0,null,21,null,3,null,0,null,0,null,0,null,1,null,1,null,40,null,25,null,1,null,0,null,3,null,0,null,4,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,2,null,0,null,0,null,4,null,2,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55021,Columbia County, Wisconsin,58490,null,56092,null,53739,null,905,null,320,null,381,null,11,null,736,null,2398,null,2310,null,373,null,584,null,181,null,29,null,1099,null,0,null,1,null,0,null,25,null,1,null,0,null,0,null,6,null,7,null,4,null,80,null,25,null,11,null,1,null,10,null,6,null,3,null,19,null,3,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,8,null,3,null,1,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
